matchId,slug,playerid,overs,balls,maidens,conceded,wickets,economy,runsPerBall,dots,fours,sixes,wides,noballs
1359501,liam-livingstone,403902,1,6,0,9,0,9,1.5,0,1,0,0,0
1359501,mohammed-siraj,940973,4,24,0,21,4,5.25,0.87,13,3,0,0,0
1359501,wayne-parnell,265564,3,18,0,32,1,10.66,1.77,9,1,4,0,0
1359501,wanindu-hasaranga,784379,4,24,0,39,2,9.75,1.62,7,2,3,0,0
1359501,vijaykumar-vyshak,777815,3,18,0,29,0,9.66,1.61,6,2,2,1,0
1359501,glenn-maxwell,325026,1,6,0,5,0,5,0.83,1,0,0,0,0
1359501,harshal-patel,390481,3.2,20,0,22,1,6.6,1.1,10,1,1,1,1
1359502,ishant-sharma,236779,4,24,0,19,2,4.75,0.79,13,2,0,1,0
1359502,mukesh-kumar,926851,4,24,0,34,1,8.5,1.41,15,2,3,4,0
1359502,anrich-nortje,481979,4,24,0,20,2,5,0.83,16,3,0,2,0
1359502,axar-patel,554691,3,18,0,13,2,4.33,0.72,12,2,0,0,0
1359502,mitchell-marsh,272450,2,12,0,25,0,12.5,2.08,2,1,2,2,0
1359502,kuldeep-yadav,559235,3,18,0,15,2,5,0.83,9,0,1,1,0
1359502,umesh-yadav,376116,1,6,0,6,0,6,1,3,1,0,0,0
1359502,kulwant-khejroliya,1083033,1.2,8,0,20,0,15,2.5,2,3,0,0,1
1359502,andre-russell,276298,1,6,0,12,0,12,2,3,2,0,0,1
1359502,sunil-narine,230558,4,24,0,36,0,9,1.5,7,6,0,1,0
1359502,varun-chakravarthy,1108375,4,24,1,16,2,4,0.66,14,2,0,0,0
1359502,anukul-roy,1079839,4,24,0,19,2,4.75,0.79,13,2,0,2,0
1359502,nitish-rana,604527,4,24,0,17,2,4.25,0.7,10,1,0,0,0
1359503,akash-singh,1175458,3,18,0,17,1,5.66,0.94,10,1,1,0,0
1359503,tushar-deshpande,822553,3,18,0,26,0,8.66,1.44,7,4,0,1,0
1359503,maheesh-theekshana,1138316,4,24,0,27,1,6.75,1.12,5,2,0,0,0
1359503,moeen-ali,8917,2,12,0,18,0,9,1.5,2,1,1,0,0
1359503,ravindra-jadeja,234675,4,24,0,22,3,5.5,0.91,8,1,0,0,0
1359503,matheesha-pathirana,1194795,4,24,0,22,1,5.5,0.91,9,2,0,1,0
1359503,bhuvneshwar-kumar,326016,2,12,0,10,0,5,0.83,7,1,0,0,0
1359503,marco-jansen,696401,3,18,0,37,0,12.33,2.05,5,6,1,0,0
1359503,aiden-markram,600498,1,6,0,11,0,11,1.83,2,2,0,0,0
1359503,washington-sundar,719715,2.4,16,0,16,0,6,1,4,1,0,0,0
1359503,mayank-markande,1081442,4,24,0,23,2,5.75,0.95,8,2,0,0,0
1359503,umran-malik,1246528,3,18,0,18,0,6,1,8,2,0,0,0
1359503,mayank-dagar,942367,3,18,0,21,0,7,1.16,5,2,0,0,0
1359504,naveen-ul-haq,793447,4,24,0,19,1,4.75,0.79,12,1,0,0,0
1359504,krunal-pandya,471342,4,24,0,16,2,4,0.66,13,1,0,0,0
1359504,avesh-khan,694211,3,18,0,21,0,7,1.16,6,2,0,0,0
1359504,ravi-bishnoi,1175441,4,24,0,49,0,12.25,2.04,4,4,3,0,0
1359504,marcus-stoinis,325012,3,18,0,20,2,6.66,1.11,7,1,1,0,0
1359504,amit-mishra,31107,2,12,0,9,1,4.5,0.75,4,0,0,0,0
1359504,mohammed-shami,481896,3,18,1,18,0,6,1,9,3,0,0,0
1359504,jayant-yadav,447587,4,24,0,26,0,6.5,1.08,8,2,0,0,0
1359504,rashid-khan,793463,4,24,0,33,1,8.25,1.37,9,4,1,0,0
1359504,mohit-sharma,537119,3,18,0,17,2,5.66,0.94,5,1,0,0,0
1359504,noor-ahmad,1182529,4,24,0,18,2,4.5,0.75,13,1,0,0,0
1359504,hardik-pandya,625371,1,6,0,7,0,7,1.16,2,1,0,0,0
1359504,rahul-tewatia,423838,1,6,0,8,0,8,1.33,4,0,1,1,0
1359505,arjun-tendulkar,1148776,3,18,0,48,1,16,2.66,4,6,2,4,1
1359505,jason-behrendorff,272477,3,18,0,41,1,13.66,2.27,6,2,4,1,0
1359505,cameron-green,1076713,4,24,0,41,2,10.25,1.7,9,2,4,0,0
1359505,jofra-archer,669855,4,24,0,42,1,10.5,1.75,8,3,3,1,0
1359505,piyush-chawla,32966,3,18,0,15,2,5,0.83,12,2,0,1,0
1359505,hrithik-shokeen,1175423,3,18,0,24,0,8,1.33,7,1,1,0,1
1359505,matthew-short,605575,1,6,0,7,0,7,1.16,3,1,0,1,0
1359505,arshdeep-singh,1125976,4,24,0,29,4,7.25,1.2,12,2,2,1,0
1359505,harpreet-brar,1168641,2,12,0,15,0,7.5,1.25,5,1,1,0,0
1359505,sam-curran,662973,3,18,0,41,0,13.66,2.27,2,3,3,1,0
1359505,nathan-ellis,826915,4,24,0,44,1,11,1.83,5,2,3,0,0
1359505,rahul-chahar,1064812,4,24,0,42,0,10.5,1.75,4,4,2,0,0
1359505,liam-livingstone,403902,2,12,0,23,1,11.5,1.91,2,4,0,0,0
1359506,trent-boult,277912,4,24,0,41,2,10.25,1.7,8,6,0,1,0
1359506,sandeep-sharma,438362,4,24,0,49,2,12.25,2.04,9,7,2,1,0
1359506,ravichandran-ashwin,26421,4,24,0,36,1,9,1.5,7,2,2,1,0
1359506,yuzvendra-chahal,430246,4,24,0,28,1,7,1.16,7,0,1,2,0
1359506,jason-holder,391485,4,24,0,32,0,8,1.33,6,3,1,0,0
1359506,mohammed-siraj,940973,4,24,0,39,1,9.75,1.62,8,4,1,3,0
1359506,david-willey,308251,4,24,0,26,1,6.5,1.08,11,2,1,1,0
1359506,vijaykumar-vyshak,777815,2,12,0,24,0,12,2,4,5,0,1,0
1359506,glenn-maxwell,325026,2,12,0,25,0,12.5,2.08,3,2,2,0,0
1359506,harshal-patel,390481,4,24,0,32,3,8,1.33,8,3,1,1,0
1359506,wanindu-hasaranga,784379,4,24,0,32,0,8,1.33,5,2,1,0,0
1359507,umesh-yadav,376116,3,18,0,35,0,11.66,1.94,7,3,3,0,0
1359507,david-wiese,221140,3,18,0,38,0,12.66,2.11,3,3,2,0,0
1359507,varun-chakravarthy,1108375,4,24,0,49,1,12.25,2.04,8,2,5,0,0
1359507,kulwant-khejroliya,1083033,3,18,0,44,2,14.66,2.44,5,2,4,0,1
1359507,sunil-narine,230558,2,12,0,23,0,11.5,1.91,3,1,2,0,0
1359507,suyash-sharma,1350792,4,24,0,29,1,7.25,1.2,8,2,1,0,0
1359507,andre-russell,276298,1,6,0,17,0,17,2.83,0,1,1,2,0
1359507,akash-singh,1175458,4,24,0,29,1,7.25,1.2,13,4,1,1,0
1359507,tushar-deshpande,822553,4,24,0,43,2,10.75,1.79,12,3,3,4,0
1359507,maheesh-theekshana,1138316,4,24,0,32,2,8,1.33,8,3,1,1,0
1359507,moeen-ali,8917,1,6,0,20,1,20,3.33,1,0,3,0,0
1359507,ravindra-jadeja,234675,3,18,0,34,1,11.33,1.88,5,2,3,0,0
1359507,matheesha-pathirana,1194795,4,24,0,27,1,6.75,1.12,11,2,1,3,0
1359508,bhuvneshwar-kumar,326016,4,24,0,11,2,2.75,0.45,16,1,0,0,0
1359508,marco-jansen,696401,2,12,0,27,0,13.5,2.25,4,4,1,0,0
1359508,washington-sundar,719715,4,24,0,28,3,7,1.16,10,2,1,0,0
1359508,t-natarajan,802575,3,18,0,21,1,7,1.16,3,2,0,0,0
1359508,mayank-markande,1081442,4,24,0,34,0,8.5,1.41,7,4,0,1,0
1359508,umran-malik,1246528,2,12,0,14,0,7,1.16,4,2,0,0,0
1359508,aiden-markram,600498,1,6,0,7,0,7,1.16,0,0,0,0,0
1359508,ishant-sharma,236779,3,18,0,18,1,6,1,8,2,0,0,0
1359508,anrich-nortje,481979,4,24,0,33,2,8.25,1.37,10,4,1,0,0
1359508,mukesh-kumar,926851,3,18,0,27,0,9,1.5,4,4,0,0,0
1359508,axar-patel,554691,4,24,0,21,2,5.25,0.87,8,1,0,0,0
1359508,kuldeep-yadav,559235,4,24,0,22,1,5.5,0.91,6,1,0,0,0
1359508,mitchell-marsh,272450,2,12,0,16,0,8,1.33,3,1,0,0,1
1359509,arjun-tendulkar,1148776,2,12,0,9,1,4.5,0.75,7,0,0,0,0
1359509,jason-behrendorff,272477,4,24,0,37,1,9.25,1.54,8,2,2,2,0
1359509,riley-meredith,961713,4,24,0,49,1,12.25,2.04,6,4,3,2,0
1359509,cameron-green,1076713,2,12,0,39,0,19.5,3.25,0,2,4,0,0
1359509,piyush-chawla,32966,4,24,0,34,2,8.5,1.41,7,3,1,1,0
1359509,kumar-kartikeya,1159843,4,24,0,39,1,9.75,1.62,7,3,2,0,0
1359509,mohammed-shami,481896,4,24,0,18,0,4.5,0.75,14,2,0,1,0
1359509,hardik-pandya,625371,2,12,0,10,1,5,0.83,8,0,1,0,0
1359509,rashid-khan,793463,4,24,0,27,2,6.75,1.12,10,2,1,0,0
1359509,noor-ahmad,1182529,4,24,0,37,3,9.25,1.54,10,2,3,0,0
1359509,mohit-sharma,537119,4,24,0,38,2,9.5,1.58,7,1,3,0,0
1359509,josh-little,928067,2,12,0,18,0,9,1.5,2,1,1,0,0
1359510,mohammed-siraj,940973,4,24,0,33,1,8.25,1.37,11,5,1,0,0
1359510,david-willey,308251,3,18,0,31,0,10.33,1.72,5,4,1,1,0
1359510,wanindu-hasaranga,784379,4,24,0,24,2,6,1,10,3,0,0,0
1359510,shahbaz-ahmed,1159711,1,6,0,25,0,25,4.16,1,0,4,0,0
1359510,vijaykumar-vyshak,777815,4,24,0,41,2,10.25,1.7,3,2,2,3,0
1359510,harshal-patel,390481,4,24,0,44,0,11,1.83,7,2,4,1,0
1359510,vaibhav-arora,1209292,2,12,0,22,0,11,1.83,3,3,0,1,0
1359510,umesh-yadav,376116,1,6,0,19,0,19,3.16,0,1,2,0,0
1359510,suyash-sharma,1350792,4,24,0,30,2,7.5,1.25,5,3,0,1,0
1359510,varun-chakravarthy,1108375,4,24,0,27,3,6.75,1.12,9,2,1,0,0
1359510,andre-russell,276298,4,24,0,29,2,7.25,1.2,11,1,2,0,0
1359510,sunil-narine,230558,4,24,0,41,0,10.25,1.7,2,1,2,0,0
1359510,nitish-rana,604527,1,6,0,8,0,8,1.33,1,1,0,0,0
1359511,akash-singh,1175458,2,12,0,32,0,16,2.66,3,6,1,0,0
1359511,tushar-deshpande,822553,4,24,0,42,2,10.5,1.75,10,5,2,0,0
1359511,maheesh-theekshana,1138316,4,24,0,24,1,6,1,11,3,0,1,0
1359511,ravindra-jadeja,234675,4,24,0,32,1,8,1.33,6,2,1,1,0
1359511,moeen-ali,8917,2,12,0,17,0,8.5,1.41,2,0,1,0,0
1359511,matheesha-pathirana,1194795,4,24,0,48,0,12,2,5,5,1,2,0
1359511,sandeep-sharma,438362,4,24,0,24,0,6,1,10,3,0,0,0
1359511,kuldip-yadav,1206495,3,18,0,18,1,6,1,4,1,0,0,0
1359511,jason-holder,391485,4,24,0,49,0,12.25,2.04,4,4,3,1,0
1359511,ravichandran-ashwin,26421,4,24,0,35,2,8.75,1.45,7,1,2,0,0
1359511,adam-zampa,379504,3,18,0,22,3,7.33,1.22,7,2,1,0,0
1359511,yuzvendra-chahal,430246,2,12,0,21,0,10.5,1.75,3,2,1,0,0
1359512,gurnoor-brar,1287033,3,18,0,42,0,14,2.33,7,4,3,1,2
1359512,arshdeep-singh,1125976,4,24,0,54,1,13.5,2.25,4,10,0,2,0
1359512,kagiso-rabada,550215,4,24,0,52,2,13,2.16,12,3,5,2,2
1359512,sikandar-raza,299572,1,6,0,17,0,17,2.83,2,1,2,0,0
1359512,rahul-chahar,1064812,4,24,0,29,0,7.25,1.2,8,2,1,0,0
1359512,sam-curran,662973,3,18,0,38,1,12.66,2.11,5,4,2,0,0
1359512,liam-livingstone,403902,1,6,0,19,1,19,3.16,1,3,1,0,0
1359512,marcus-stoinis,325012,1.5,11,0,21,1,11.45,1.9,5,2,1,4,0
1359512,kyle-mayers,348056,1,6,0,4,0,4,0.66,5,1,0,0,0
1359512,ayush-badoni,1151270,0.1,1,0,0,0,0,0,1,0,0,0,0
1359512,naveen-ul-haq,793447,4,24,0,30,3,7.5,1.25,11,2,0,1,1
1359512,avesh-khan,694211,2,12,0,28,0,14,2.33,1,3,1,0,0
1359512,amit-mishra,31107,2,12,0,23,0,11.5,1.91,1,2,1,0,0
1359512,ravi-bishnoi,1175441,4,24,0,41,2,10.25,1.7,9,4,2,0,1
1359512,yash-thakur,1070196,3.5,23,0,37,4,9.65,1.6,9,3,2,1,0
1359512,krunal-pandya,471342,1,6,0,13,0,13,2.16,2,1,1,1,0
1359513,mohammed-shami,481896,4,24,0,33,3,8.25,1.37,12,3,2,0,0
1359513,hardik-pandya,625371,3,18,0,34,0,11.33,1.88,9,3,3,1,0
1359513,rashid-khan,793463,4,24,0,54,0,13.5,2.25,3,3,4,1,0
1359513,josh-little,928067,4,24,0,25,2,6.25,1.04,12,2,1,0,0
1359513,noor-ahmad,1182529,4,24,0,21,2,5.25,0.87,12,1,1,1,0
1359513,mohit-sharma,537119,1,6,0,12,0,12,2,1,0,1,0,0
1359513,harshit-rana,1312645,3,18,0,25,1,8.33,1.38,6,4,0,1,0
1359513,andre-russell,276298,3,18,0,29,1,9.66,1.61,6,3,1,1,0
1359513,varun-chakravarthy,1108375,4,24,0,42,0,10.5,1.75,7,3,3,0,0
1359513,suyash-sharma,1350792,4,24,0,37,0,9.25,1.54,7,3,2,0,0
1359513,sunil-narine,230558,3,18,0,24,1,8,1.33,3,1,1,0,0
1359513,nitish-rana,604527,0.5,5,0,14,0,16.8,2.8,0,1,1,1,0
1359514,ishant-sharma,236779,3,18,0,31,1,10.33,1.72,9,7,0,0,0
1359514,anrich-nortje,481979,4,24,0,44,0,11,1.83,4,4,1,2,0
1359514,mukesh-kumar,926851,2,12,0,38,0,19,3.16,2,4,2,2,1
1359514,mitchell-marsh,272450,4,24,1,27,4,6.75,1.12,12,1,2,2,0
1359514,kuldeep-yadav,559235,3,18,0,27,0,9,1.5,4,1,2,0,0
1359514,axar-patel,554691,4,24,0,29,1,7.25,1.2,7,0,2,2,0
1359514,bhuvneshwar-kumar,326016,4,24,0,45,1,11.25,1.87,5,3,2,3,0
1359514,akeal-hosein,530812,4,24,0,40,1,10,1.66,6,4,2,0,0
1359514,t-natarajan,802575,4,24,0,34,1,8.5,1.41,4,2,1,0,0
1359514,umran-malik,1246528,1,6,0,22,0,22,3.66,0,2,2,0,0
1359514,mayank-markande,1081442,4,24,0,20,2,5,0.83,7,1,0,0,0
1359514,abhishek-sharma,1070183,3,18,0,26,1,8.66,1.44,5,2,1,0,0
1359515,arshdeep-singh,1125976,4,24,0,37,1,9.25,1.54,8,5,0,3,0
1359515,kagiso-rabada,550215,4,24,0,34,0,8.5,1.41,8,4,1,1,0
1359515,sam-curran,662973,4,24,0,46,1,11.5,1.91,7,5,2,3,0
1359515,rahul-chahar,1064812,4,24,0,35,1,8.75,1.45,7,2,2,0,0
1359515,sikandar-raza,299572,3,18,0,31,1,10.33,1.72,6,4,1,0,0
1359515,liam-livingstone,403902,1,6,0,16,0,16,2.66,0,3,0,0,0
1359515,akash-singh,1175458,3,18,0,35,0,11.66,1.94,4,3,2,1,0
1359515,tushar-deshpande,822553,4,24,0,49,3,12.25,2.04,10,3,4,2,0
1359515,maheesh-theekshana,1138316,4,24,0,36,0,9,1.5,5,4,0,1,0
1359515,ravindra-jadeja,234675,4,24,0,32,2,8,1.33,8,1,2,0,0
1359515,moeen-ali,8917,1,6,0,10,0,10,1.66,2,0,1,0,0
1359515,matheesha-pathirana,1194795,4,24,0,32,1,8,1.33,6,2,0,1,0
1359516,cameron-green,1076713,3,18,0,31,0,10.33,1.72,10,2,2,4,0
1359516,jofra-archer,669855,4,24,0,35,1,8.75,1.45,16,2,3,3,1
1359516,riley-meredith,961713,4,24,0,51,1,12.75,2.12,7,9,1,2,0
1359516,piyush-chawla,32966,4,24,0,34,2,8.5,1.41,11,2,3,0,0
1359516,kumar-kartikeya,1159843,2,12,0,14,0,7,1.16,6,1,1,0,0
1359516,arshad-khan,1244751,3,18,0,39,3,13,2.16,5,4,2,3,0
1359516,trent-boult,277912,4,24,0,43,1,10.75,1.79,8,7,0,2,0
1359516,sandeep-sharma,438362,4,24,0,35,1,8.75,1.45,5,3,1,2,0
1359516,ravichandran-ashwin,26421,4,24,0,27,2,6.75,1.12,8,0,2,1,0
1359516,yuzvendra-chahal,430246,3,18,0,32,0,10.66,1.77,5,3,2,0,0
1359516,jason-holder,391485,3.3,21,0,55,0,15.71,2.61,4,5,4,2,0
1359516,kuldeep-sen,1163695,1,6,0,20,0,20,3.33,2,3,1,0,1
1359517,krunal-pandya,471342,4,24,0,21,0,5.25,0.87,8,1,0,0,0
1359517,marcus-stoinis,325012,1,6,0,11,0,11,1.83,0,1,0,0,0
1359517,naveen-ul-haq,793447,4,24,0,30,3,7.5,1.25,8,3,1,0,0
1359517,ravi-bishnoi,1175441,4,24,0,21,2,5.25,0.87,7,0,0,0,0
1359517,amit-mishra,31107,3,18,0,21,2,7,1.16,4,0,1,0,0
1359517,yash-thakur,1070196,2,12,0,12,0,6,1,6,1,0,2,0
1359517,krishnappa-gowtham,424377,2,12,0,10,1,5,0.83,5,0,0,0,0
1359517,mohammed-siraj,940973,3,18,0,24,1,8,1.33,11,4,0,3,1
1359517,josh-hazlewood,288284,3,18,0,15,2,5,0.83,13,1,1,0,1
1359517,glenn-maxwell,325026,1,6,0,3,1,3,0.5,3,0,0,0,0
1359517,wanindu-hasaranga,784379,4,24,0,20,1,5,0.83,14,0,2,0,0
1359517,karn-sharma,30288,4,24,0,20,2,5,0.83,12,1,1,0,0
1359517,harshal-patel,390481,3.5,23,0,20,1,5.21,0.86,9,2,0,0,0
1359517,mahipal-lomror,853265,1,6,0,4,0,4,0.66,2,0,0,0,0
1359518,mohammed-shami,481896,4,24,0,11,4,2.75,0.45,19,1,0,0,0
1359518,hardik-pandya,625371,1,6,0,10,0,10,1.66,3,2,0,0,1
1359518,josh-little,928067,3,18,0,27,0,9,1.5,6,4,0,0,0
1359518,rashid-khan,793463,4,24,0,28,1,7,1.16,12,0,3,1,0
1359518,noor-ahmad,1182529,4,24,0,20,0,5,0.83,11,1,0,2,0
1359518,mohit-sharma,537119,4,24,0,33,2,8.25,1.37,7,1,2,0,0
1359518,khaleel-ahmed,942645,4,24,1,24,2,6,1,12,4,0,0,0
1359518,ishant-sharma,236779,4,24,0,23,2,5.75,0.95,12,2,0,1,0
1359518,anrich-nortje,481979,4,24,0,39,1,9.75,1.62,11,2,3,2,0
1359518,kuldeep-yadav,559235,4,24,0,15,1,3.75,0.62,9,0,0,0,0
1359518,axar-patel,554691,4,24,0,24,0,6,1,10,1,1,1,0
1359519,deepak-chahar,447261,4,24,0,41,0,10.25,1.7,9,4,2,0,0
1359519,tushar-deshpande,822553,1,6,0,1,0,1,0.16,5,0,0,0,0
1359519,moeen-ali,8917,4,24,0,13,2,3.25,0.54,11,0,0,0,0
1359519,maheesh-theekshana,1138316,4,24,0,37,2,9.25,1.54,7,2,2,0,0
1359519,ravindra-jadeja,234675,3,18,0,11,1,3.66,0.61,8,0,0,0,0
1359519,matheesha-pathirana,1194795,3.2,20,0,22,2,6.6,1.1,6,0,0,2,0
1359520,cameron-green,1076713,2,12,0,15,0,7.5,1.25,7,2,0,0,0
1359520,arshad-khan,1244751,4,24,0,48,1,12,2,9,7,2,1,0
1359520,jofra-archer,669855,4,24,0,56,0,14,2.33,4,4,3,2,1
1359520,piyush-chawla,32966,4,24,0,29,2,7.25,1.2,7,4,0,0,0
1359520,kumar-kartikeya,1159843,3,18,0,24,0,8,1.33,3,0,1,3,0
1359520,akash-madhwal,1206039,3,18,0,37,0,12.33,2.05,1,3,1,0,1
1359520,rishi-dhawan,290727,3,18,0,20,1,6.66,1.11,11,1,2,0,0
1359520,arshdeep-singh,1125976,3.5,23,0,66,1,17.21,2.86,4,8,4,2,0
1359520,sam-curran,662973,3,18,0,41,0,13.66,2.27,3,5,2,1,0
1359520,nathan-ellis,826915,4,24,0,34,2,8.5,1.41,4,3,0,0,0
1359520,rahul-chahar,1064812,3,18,0,30,0,10,1.66,5,5,0,0,0
1359520,harpreet-brar,1168641,2,12,0,21,0,10.5,1.75,1,1,1,0,0
1359521,bhuvneshwar-kumar,326016,4,24,0,33,1,8.25,1.37,12,6,0,1,0
1359521,marco-jansen,696401,3,18,0,24,2,8,1.33,7,3,0,0,1
1359521,kartik-tyagi,1122918,2,12,0,30,1,15,2.5,5,3,2,2,1
1359521,aiden-markram,600498,3,18,0,24,1,8,1.33,5,2,1,0,0
1359521,t-natarajan,802575,4,24,0,30,2,7.5,1.25,9,1,1,2,0
1359521,mayank-markande,1081442,4,24,0,29,1,7.25,1.2,8,1,2,0,0
1359521,harshit-rana,1312645,4,24,0,27,1,6.75,1.12,13,1,2,2,0
1359521,vaibhav-arora,1209292,3,18,0,32,2,10.66,1.77,6,5,0,1,2
1359521,shardul-thakur,475281,3,18,0,23,2,7.66,1.27,6,3,0,0,0
1359521,andre-russell,276298,1,6,0,15,1,15,2.5,4,2,1,0,1
1359521,anukul-roy,1079839,3,18,0,26,1,8.66,1.44,6,1,2,1,0
1359521,sunil-narine,230558,2,12,0,16,0,8,1.33,1,1,0,0,0
1359521,varun-chakravarthy,1108375,4,24,0,20,1,5,0.83,12,2,0,0,0
1359522,mohammed-shami,481896,4,24,0,27,1,6.75,1.12,13,2,1,2,0
1359522,hardik-pandya,625371,2,12,0,22,1,11,1.83,4,3,1,0,0
1359522,rashid-khan,793463,4,24,0,14,3,3.5,0.58,13,0,0,2,0
1359522,josh-little,928067,4,24,0,24,1,6,1,7,2,0,0,0
1359522,noor-ahmad,1182529,3,18,0,25,2,8.33,1.38,7,2,1,3,0
1359522,mohit-sharma,537119,0.5,5,0,5,0,6,1,0,0,0,0,0
1359522,trent-boult,277912,3,18,0,28,0,9.33,1.55,8,6,0,0,0
1359522,sandeep-sharma,438362,3,18,0,19,0,6.33,1.05,9,3,0,0,1
1359522,adam-zampa,379504,3,18,0,40,0,13.33,2.22,3,3,3,0,0
1359522,yuzvendra-chahal,430246,3.5,23,0,22,1,5.73,0.95,7,1,0,0,0
1359522,ravichandran-ashwin,26421,1,6,0,8,0,8,1.33,1,1,0,0,0
1359523,deepak-chahar,447261,3,18,0,18,2,6,1,10,3,0,0,0
1359523,tushar-deshpande,822553,4,24,0,26,2,6.5,1.08,9,2,0,1,0
1359523,ravindra-jadeja,234675,4,24,0,37,1,9.25,1.54,5,5,0,1,0
1359523,moeen-ali,8917,1,6,0,10,0,10,1.66,2,2,0,0,0
1359523,maheesh-theekshana,1138316,4,24,0,28,0,7,1.16,11,3,1,0,0
1359523,matheesha-pathirana,1194795,4,24,0,15,3,3.75,0.62,12,0,0,0,0
1359523,cameron-green,1076713,1,6,0,10,0,10,1.66,4,2,0,1,1
1359523,jofra-archer,669855,4,24,0,24,0,6,1,11,3,0,1,0
1359523,arshad-khan,1244751,1.4,10,0,28,0,16.8,2.8,3,2,3,0,0
1359523,piyush-chawla,32966,4,24,0,25,2,6.25,1.04,8,1,1,0,0
1359523,raghav-goyal,1350770,4,24,0,33,0,8.25,1.37,7,1,2,0,0
1359523,tristan-stubbs,595978,2,12,0,14,1,7,1.16,3,0,1,0,0
1359523,akash-madhwal,1206039,1,6,0,4,1,4,0.66,2,0,0,0,0
1359524,khaleel-ahmed,942645,4,24,0,45,1,11.25,1.87,7,3,3,1,0
1359524,axar-patel,554691,3,18,0,17,0,5.66,0.94,7,2,0,0,0
1359524,ishant-sharma,236779,3,18,0,29,0,9.66,1.61,5,4,0,2,0
1359524,mukesh-kumar,926851,3,18,0,30,1,10,1.66,6,5,0,1,0
1359524,mitchell-marsh,272450,3,18,0,21,2,7,1.16,3,0,1,1,0
1359524,kuldeep-yadav,559235,4,24,0,37,0,9.25,1.54,5,2,2,0,0
1359524,mohammed-siraj,940973,2,12,0,28,0,14,2.33,4,3,2,1,0
1359524,glenn-maxwell,325026,1.4,10,0,14,0,8.4,1.4,4,1,1,0,0
1359524,josh-hazlewood,288284,3,18,0,29,1,9.66,1.61,9,2,2,0,1
1359524,wanindu-hasaranga,784379,4,24,0,32,0,8,1.33,9,2,2,0,0
1359524,karn-sharma,30288,3,18,0,33,1,11,1.83,4,4,1,0,0
1359524,mahipal-lomror,853265,1,6,0,13,0,13,2.16,1,1,1,0,0
1359524,harshal-patel,390481,2,12,0,32,1,16,2.66,4,2,3,1,0
1359525,mohsin-khan,1132005,3,18,0,42,1,14,2.33,4,5,2,2,0
1359525,avesh-khan,694211,4,24,0,34,1,8.5,1.41,8,2,2,0,0
1359525,krunal-pandya,471342,4,24,0,38,0,9.5,1.58,5,2,2,0,0
1359525,yash-thakur,1070196,4,24,0,48,0,12,2,4,2,4,1,0
1359525,ravi-bishnoi,1175441,2,12,0,21,0,10.5,1.75,2,0,2,1,0
1359525,kyle-mayers,348056,1,6,0,16,0,16,2.66,1,3,0,0,1
1359525,swapnil-singh,232292,1,6,0,7,0,7,1.16,1,0,0,0,0
1359525,marcus-stoinis,325012,1,6,0,20,0,20,3.33,0,1,2,0,0
1359525,mohammed-shami,481896,4,24,0,37,1,9.25,1.54,9,3,2,1,0
1359525,hardik-pandya,625371,3,18,0,37,0,12.33,2.05,6,6,1,2,0
1359525,rashid-khan,793463,4,24,0,34,1,8.5,1.41,6,1,2,0,0
1359525,noor-ahmad,1182529,4,24,0,26,1,6.5,1.08,11,4,0,1,0
1359525,mohit-sharma,537119,4,24,0,29,4,7.25,1.2,9,1,2,1,0
1359525,alzarri-joseph,670031,1,6,0,5,0,5,0.83,4,1,0,0,0
1359526,bhuvneshwar-kumar,326016,4,24,0,44,1,11,1.83,7,6,1,2,0
1359526,marco-jansen,696401,4,24,0,44,1,11,1.83,5,6,1,1,0
1359526,t-natarajan,802575,4,24,0,36,0,9,1.5,8,4,1,1,0
1359526,mayank-markande,1081442,4,24,0,51,0,12.75,2.12,7,1,6,0,0
1359526,abhishek-sharma,1070183,2,12,0,15,0,7.5,1.25,5,1,1,0,0
1359526,vivrant-sharma,1252370,2,12,0,18,0,9,1.5,4,1,1,1,0
1359526,sandeep-sharma,438362,4,24,0,48,0,12,2,5,5,2,0,1
1359526,kuldip-yadav,1206495,4,24,0,50,1,12.5,2.08,5,2,4,0,0
1359526,ravichandran-ashwin,26421,4,24,0,35,1,8.75,1.45,5,2,1,3,0
1359526,yuzvendra-chahal,430246,4,24,0,29,4,7.25,1.2,11,3,1,0,0
1359526,murugan-ashwin,528067,3,18,0,42,0,14,2.33,3,2,4,0,0
1359526,obed-mccoy,906783,1,6,0,13,0,13,2.16,2,1,1,1,0
1359527,vaibhav-arora,1209292,3,18,0,32,0,10.66,1.77,8,7,0,1,0
1359527,harshit-rana,1312645,3,18,0,33,2,11,1.83,9,4,2,0,1
1359527,andre-russell,276298,1,6,0,19,0,19,3.16,1,4,0,0,1
1359527,varun-chakravarthy,1108375,4,24,0,26,3,6.5,1.08,11,2,1,1,0
1359527,suyash-sharma,1350792,4,24,0,26,1,6.5,1.08,12,1,2,1,0
1359527,sunil-narine,230558,4,24,0,29,0,7.25,1.2,9,2,1,1,0
1359527,nitish-rana,604527,1,6,0,7,1,7,1.16,3,1,0,0,0
1359527,rishi-dhawan,290727,2,12,0,15,0,7.5,1.25,5,2,0,0,0
1359527,arshdeep-singh,1125976,4,24,0,39,0,9.75,1.62,10,6,1,1,0
1359527,nathan-ellis,826915,4,24,0,29,1,7.25,1.2,7,2,1,0,0
1359527,sam-curran,662973,3,18,0,44,0,14.66,2.44,5,5,3,1,0
